Montant_de_la_commande,Quantite,Prix_Unité,Montant_Remise,Montant_Livraison,a_code_promo,canal_vente,Type_client,ville_client,prix_catalogue,En_Promo,canal_produit,Categorie,Type_Vente,Type_paiement,Annee,Mois,Trimestre,Semestre,est_saison_haute,remise_pct,ratio_prix_catalogue
150.0,1,100.0,0.0,0.0,1,B2C,Particulier,Ben Arous,100.0,False,Site Web,"VERRES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
150.0,1,50.0,0.0,0.0,1,B2C,Particulier,Ben Arous,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,1,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,"CÉRAMIQUES, COUFFINS & FOUTAS",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,20.0,0.0,8.0,1,B2C,Particulier,Bizerte,20.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,49.9,0.0,8.0,1,B2C,Particulier,Bizerte,49.9,False,Site Web,VERRES,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,20.0,0.0,8.0,1,B2C,Particulier,Bizerte,20.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
58.0,1,58.0,0.0,8.0,1,B2C,Particulier,Tunis,58.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,49.9,0.0,8.0,1,B2C,Particulier,Tunis,49.9,False,Site Web,VERRES,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
150.0,1,150.0,0.0,0.0,1,B2C,Particulier,Tunis,150.0,False,Site Web,"VERRES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Jendouba,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Jendouba,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,"CÉRAMIQUES, VASES",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Ariana,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,5,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
120.0,4,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
98.0,1,50.0,0.0,8.0,1,B2C,Particulier,Manubah,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
98.0,1,48.0,0.0,8.0,1,B2C,Particulier,Manubah,48.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
65.0,1,65.0,0.0,8.0,1,B2C,Particulier,Ben Arous,65.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
30.0,1,30.0,0.0,8.0,1,B2C,Particulier,Sfax,30.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
124.0,1,90.0,0.0,8.0,1,B2C,Particulier,Ben Arous,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
124.0,1,34.0,0.0,8.0,1,B2C,Particulier,Ben Arous,34.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
75.0,1,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
75.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
58.0,1,58.0,0.0,8.0,1,B2C,Particulier,Tunis,58.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
184.0,1,184.0,0.0,0.0,1,B2C,Particulier,Tunis,184.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
153.0,1,65.0,0.0,0.0,1,B2C,Particulier,Tunis,65.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
153.0,1,58.0,0.0,0.0,1,B2C,Particulier,Tunis,58.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
153.0,1,30.0,0.0,0.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,2,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
105.0,1,30.0,0.0,8.0,1,B2C,Particulier,Ariana,30.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
105.0,1,25.0,0.0,8.0,1,B2C,Particulier,Ariana,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
105.0,1,25.0,0.0,8.0,1,B2C,Particulier,Ariana,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
105.0,1,25.0,0.0,8.0,1,B2C,Particulier,Ariana,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Ben Arous,90.0,False,Site Web,"CÉRAMIQUES, VASES",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,2,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2026,1,Trimestre 1,Semestre 1,0,0.0,1.0
